day,tx_count,total_output_satoshis,total_fee_satoshis,avg_fee_satoshis
2020-07-02,339469,103102153411060,5601403666,16500.486542217
2020-07-03,331009,97171925499503,5378625541,16249.182170273
2020-07-04,288647,67645056371394,3187048128,11041.334668297
2020-07-05,274104,60027296108575,2510955930,9160.595722791
2020-07-06,338767,115952534007782,3690829526,10894.890960454
2020-07-07,345975,99228294675198,4072918894,11772.292489342
2020-07-08,347455,108870877697656,4768607406,13724.38849923
2020-07-09,362718,97621941816826,5508128328,15185.704398458
2020-07-10,345996,96961935967884,4841811415,13993.836388282
2020-07-11,306771,61398472445673,3269940240,10659.22215594
2020-07-12,282364,67851398345795,2458523070,8706.928184896
2020-07-13,310227,122391064205352,4091827816,13189.786240398
2020-07-14,359847,91058751477972,6295443097,17494.777216428
2020-07-15,316064,83376032020161,6432008944,20350.337096284
2020-07-16,345849,98462611664377,7815856789,22599.044059691
2020-07-17,293907,84879013617863,7730576136,26302.796925558
2020-07-18,311022,66037346735698,7631263773,24536.089964697
2020-07-19,277093,65137359062275,4596803343,16589.388194577
2020-07-20,309747,90943319423376,7858857188,25371.85893003
2020-07-21,312871,89048954961455,10228349837,32691.907645643
2020-07-22,364792,95479757279829,14327483781,39275.762026031
2020-07-23,336245,101626218315991,13500696882,40151.368442653
2020-07-24,369432,103538649292257,12438037589,33668.002742047
2020-07-25,293883,79199533835923,8904999864,30301.173814069
2020-07-26,298580,73021675686728,7648811017,25617.291905017
2020-07-27,326769,123933375455036,12112370183,37067.072405889
2020-07-28,354742,126999075861044,18757139032,52875.439141686
2020-07-29,346521,113199542933439,17464034253,50398.198819119
2020-07-30,327789,104561130384733,17995866069,54900.762591179
2020-07-31,356906,101439220306477,17164760126,48093.22377881
2020-08-01,296705,86486680441505,12824563386,43223.280315465
2020-08-02,287869,79387604369190,10663995761,37044.613212955
2020-08-03,333753,113141583019562,13016320882,38999.861819969
2020-08-04,329032,99334306124465,11140338573,33857.918296701
2020-08-05,291814,99354374632025,13617255821,46664.162175221
2020-08-06,356612,119465924607116,19622049311,55023.525038417
2020-08-07,326499,102283981732761,13720910291,42024.356249177
2020-08-08,283631,80560180560114,7894533308,27833.816853588
2020-08-09,268402,69847661250996,6266871355,23348.825101899
2020-08-10,308367,102452855495356,13366613370,43346.445534055
2020-08-11,349952,104277073857037,15168404592,43344.243187637
2020-08-12,346405,97627405732814,12503282470,36094.405305928
2020-08-13,325346,90778672617447,10906392380,33522.441892631
2020-08-14,365679,144004327138648,10655290555,29138.371508892
2020-08-15,313760,143217773151399,6751446166,21517.867688679
2020-08-16,285069,181931032164452,6046191905,21209.573489225
2020-08-17,292944,293860811177304,8170844023,27892.170595745
2020-08-18,346036,207696308785898,15812712801,45696.72751101
2020-08-19,333879,188729386475865,14758221747,44202.30606597
2020-08-20,333683,184615689173235,13064720271,39153.089222406
2020-08-21,314297,149571375280942,13610850768,43305.697375412
2020-08-22,311699,135827533979499,9350701843,29999.13969246
2020-08-23,288728,137140262063225,5910621225,20471.243609903
2020-08-24,329133,186422637054563,7844959878,23835.227333631
2020-08-25,304409,161679038400572,9001229804,29569.525881298
2020-08-26,324184,194796662296821,10847218762,33460.068239025
2020-08-27,328157,201341244461546,12289984729,37451.539138278
2020-08-28,352722,216561296771944,10333520898,29296.502338952
2020-08-29,292783,175153826084276,6585247622,22491.905684415
2020-08-30,269114,175330770443669,6410535847,23820.893179099
2020-08-31,302920,269792547431119,9153783350,30218.484583388
2020-09-01,376508,265344483904955,12593549409,33448.291693669
2020-09-02,317449,230632928701450,12752455509,40171.666973278
2020-09-03,310922,274147392877890,13431577789,43199.187542213
2020-09-04,298286,265480909837282,15546345969,52118.92602737
2020-09-05,325523,242854524733001,11988963774,36829.851574236
2020-09-06,262820,229469265207524,7073717940,26914.686629632
2020-09-07,327662,298592790043200,9671790986,29517.585151772
2020-09-08,332668,270315393985139,8406185257,25268.99268039
2020-09-09,314864,318871562976655,8919580011,28328.35767506
2020-09-10,345981,349332023694446,11038966361,31906.279133825
2020-09-11,308323,313028486298278,9516710292,30866.040781907
2020-09-12,300152,259373673279473,5811575529,19362.10829513
2020-09-13,255110,262008908716228,4908137942,19239.300466465
2020-09-14,354020,276236630350742,7547210429,21318.599031128
2020-09-15,332957,286006191557991,7713367663,23166.257693936
2020-09-16,342609,305063897331217,7767308339,22671.057499949
2020-09-17,348581,414351666667716,7095057487,20354.114214487
2020-09-18,325157,378710481625388,6941040707,21346.736213583
2020-09-19,296357,286093987443681,4755137105,16045.300448446
2020-09-20,259095,236000856928720,3300982992,12740.434944711
2020-09-21,297605,345604538428927,6130821173,20600.531486366
2020-09-22,312989,278202507079536,7417250505,23698.118799702
2020-09-23,349938,265289332133304,9611641422,27466.698163675
2020-09-24,316552,240920657003330,8250485829,26063.60354381
2020-09-25,353070,283822651285114,7716010813,21854.053907157
2020-09-26,276162,238572918632698,4157235670,15053.612263816
2020-09-27,259382,207227332734572,3758516079,14490.273338165
2020-09-28,295476,229368852488774,5672923703,19199.270678498
2020-09-29,347696,258656194297160,8297491040,23864.211955271
2020-09-30,351417,238825274332288,9501594655,27037.948235287
2020-10-01,304757,197766650737645,10203192869,33479.765416381
2020-10-02,315443,270862679829770,12251219145,38838.13920423
2020-10-03,310855,217424974651711,7190619458,23131.747785945
2020-10-04,268019,187662360378063,5583182413,20831.293352337
2020-10-05,294986,204204681022507,9828262979,33317.726871784
2020-10-06,317922,217630267316529,11331139880,35641.257541158
2020-10-07,370554,211068187583662,11117330476,30001.917334586
2020-10-08,330227,202271602155626,10313964018,31232.951933064
2020-10-09,339343,275894992559760,11078393286,32646.594407428
2020-10-10,298486,186586192339343,7584989665,25411.542467653
2020-10-11,256096,213373915102187,5122999180,20004.213966638
2020-10-12,314174,217234270098618,7484694551,23823.405345446
2020-10-13,333215,228462816012756,7407427084,22230.172963402
2020-10-14,314541,239875558680234,7304920250,23224.063794545
2020-10-15,340993,263066621368259,7827808305,22955.920810691
2020-10-16,324647,235898279373229,6414460306,19758.261453209
2020-10-17,275069,242328090877801,3543446587,12882.028098404
2020-10-18,231557,212742832531513,3645097175,15741.684228937
2020-10-19,303929,341162478212913,5056863160,16638.304209207
2020-10-20,330563,419930232843017,7674220970,23215.607826647
2020-10-21,311292,381255420341211,11664309349,37470.636408902
2020-10-22,339087,403913291811658,16697812487,49243.446333832
2020-10-23,323869,274126045589243,14401814194,44468.023163687
2020-10-24,306774,186029614123995,9384222181,30590.017996962
2020-10-25,242273,163890801221236,6526470250,26938.496035464
2020-10-26,252494,283483105211625,11129083665,44076.626236663
2020-10-27,251938,250368657898380,19223520467,76302.58423501
2020-10-28,261340,266206638119076,22666214815,86730.752334124
2020-10-29,276070,243723512789907,25923173259,93900.725392111
2020-10-30,268364,235072446566806,26234694254,97757.874580793
2020-10-31,275796,169243754770489,26403799985,95736.703886206
2020-11-01,276280,213558352314722,17784284836,64370.511206023
2020-11-02,224609,256636366879347,20946858831,93259.214149923
2020-11-03,331673,321018803817949,28930998956,87227.476930591
2020-11-04,320697,204440152796354,20503254149,63933.414247717
2020-11-05,318668,312586537128544,26044440041,81729.072391957
2020-11-06,340351,308943385601954,23993433418,70496.144915102
2020-11-07,270901,161247281962932,13523436243,49920.215292671
2020-11-08,243047,149923153289013,9569061817,39371.240200455
2020-11-09,326383,214390922363189,14215849695,43555.729602951
2020-11-10,303270,216026560229379,15483732550,51055.932172651
2020-11-11,322277,206354566851670,10757878081,33380.843439029
2020-11-12,324855,196128944822581,10285022306,31660.347865971
2020-11-13,300040,157870547208601,10056662020,33517.73770164
2020-11-14,273511,190261894230377,5915558129,21628.227489936
2020-11-15,252715,159894568491318,4243335460,16790.991670459
2020-11-16,311477,361830361786069,8345770555,26794.179201032
2020-11-17,347772,303081151945984,9054129648,26034.671129361
2020-11-18,362007,293015947122925,9763868616,26971.491203209
2020-11-19,311061,237845975128673,9451871958,30385.91131
2020-11-20,348026,246000591336174,7634988950,21937.984374731
2020-11-21,311189,190716050084210,4690621911,15073.225310021
2020-11-22,271125,190830255988066,3202458461,11811.74167266
2020-11-23,297840,224664802850926,5654584603,18985.309572254
2020-11-24,333293,234657830857818,8628199286,25887.730273363
2020-11-25,361990,221282474586325,9862265001,27244.578582281
2020-11-26,323975,228423203929534,10383357397,32049.872357435
2020-11-27,322445,185775743659584,8421494944,26117.616784258
2020-11-28,293949,129773859879113,5682028025,19329.979095013
2020-11-29,263573,127599745803273,3986594809,15125.201780911
2020-11-30,256551,225424972376311,7231782859,28188.480493157
2020-12-01,378068,209981442873629,14530838285,38434.456989219
2020-12-02,327019,167610530722304,13145675736,40198.507536259
2020-12-03,346921,152263381973262,14578926977,42023.766151372
2020-12-04,318894,190455252806197,10877416045,34109.81719631
2020-12-05,282599,152513022693174,6964763484,24645.393239183
2020-12-06,258624,133234213740929,4840641585,18716.907885579
2020-12-07,300906,155417890479233,6846050775,22751.459841279
2020-12-08,330970,161902096182139,7219048212,21811.790228722
2020-12-09,321079,196718696005315,7245729357,22566.811772181
2020-12-10,313649,196592779908411,7283286894,23221.138578475
2020-12-11,304735,142178101792184,7049629972,23133.640612335
2020-12-12,295410,141996029020335,5058835913,17124.795751667
2020-12-13,276160,165811608653838,3924154715,14209.714350377
2020-12-14,314350,207603048156883,5923584780,18843.915317321
2020-12-15,320440,216031523957714,7005172631,21861.105451879
2020-12-16,315217,270959759890320,7990447250,25349.036536735
2020-12-17,309481,250311183156245,16299271891,52666.470287352
2020-12-18,375549,243593147522930,19547135264,52049.493578734
2020-12-19,343536,166512604936985,11996753977,34921.388084509
2020-12-20,282043,132303991951821,7351491940,26065.145882011
2020-12-21,269834,174357776419702,13856269222,51351.08704611
2020-12-22,324163,204079508399801,13302681427,41037.013561079
2020-12-23,338463,200600445648194,14304461152,42262.998177053
2020-12-24,269559,211516245911264,10642944422,39482.801249448
2020-12-25,303901,204347479027264,9248494577,30432.590142843
2020-12-26,273954,201353727212170,6964322741,25421.50412478
2020-12-27,309005,251461469764890,9199329678,29770.811727966
2020-12-28,308983,198085200746056,9954006659,32215.386150694
2020-12-29,336311,184594688181153,10585291043,31474.709548602
2020-12-30,338258,174350084672406,10514390344,31083.936947537
2020-12-31,344918,194543701195330,11357123643,32927.025098719
2021-01-01,258080,160339621371168,4894270140,18964.158942963
2021-01-02,297111,216445329574265,7969906722,26824.6773832
2021-01-03,359116,221180528237546,8641999352,24064.645830317
2021-01-04,373734,192252152090160,10870503625,29086.204693713
2021-01-05,354091,220991420601574,11336586749,32016.026244666
2021-01-06,397384,213144273954931,12851898515,32341.258115576
2021-01-07,401744,275116219806137,12191274523,30345.878278207
2021-01-08,358526,251890529697038,13547417648,37786.430127801
2021-01-09,321389,192412855928476,11056125153,34401.068963157
2021-01-10,331865,180256128437790,9195258523,27707.828553779
2021-01-11,333958,243866793651274,13442653310,40252.526694974
2021-01-12,336627,221072926328283,16492133634,48992.307907565
2021-01-13,319167,178186854244904,13657891971,42792.306131273
2021-01-14,338809,193496055750384,14141282766,41738.21464601
2021-01-15,344002,173577946627040,14717314406,42782.641978826
2021-01-16,308461,169903693435699,8849193579,28688.20881408
2021-01-17,271874,142605946408807,6631087960,24390.298299948
2021-01-18,313816,178890457642521,8466625216,26979.584265939
2021-01-19,325083,211175333316964,9754256535,30005.434104521
2021-01-20,314809,202120816318630,9348057077,29694.376834843
2021-01-21,290754,221001430151969,12018381959,41335.224825798
2021-01-22,323868,200112431692301,11462270064,35391.795620438
2021-01-23,308276,163628043401809,7676292004,24900.71236165
2021-01-24,253971,151569935078705,5755604040,22662.445869804
2021-01-25,309102,231355277216151,10068549632,32573.550582009
2021-01-26,336935,170388404131842,8176242061,24266.526365619
2021-01-27,323553,199535916731619,8309629503,25682.436889783
2021-01-28,325146,218165823860885,8590021791,26418.968066653
2021-01-29,341036,249328310059519,16742570567,49093.264543919
2021-01-30,312313,195719288669113,13846341880,44334.823974666
2021-01-31,290753,199125157563079,10053987916,34579.137329623
2021-02-01,277579,187335204828704,12771187911,46009.200663595
2021-02-02,367835,197796322667661,14860584530,40400.137371376
2021-02-03,344425,206514565732257,13424070735,38975.308804529
2021-02-04,367788,218121934621020,16688621843,45375.656201399
2021-02-05,360541,195987422075520,14384104968,39895.892472701
2021-02-06,333886,215684897735198,11830299223,35432.151162373
2021-02-07,286364,204837749210701,8469085027,29574.54507899
2021-02-08,335223,226365888453613,13417229408,40024.787702514
2021-02-09,360137,340046024456996,19639438398,54533.242621558
2021-02-10,340758,216272214908401,16816327939,49349.767104514
2021-02-11,304739,238172255818238,18534915975,60822.264216264
2021-02-12,343306,214354881125551,20239953166,58956.013486511
2021-02-13,336624,152449640888094,14437461607,42888.984763416
2021-02-14,295428,188623251259202,10420186702,35271.493230161
2021-02-15,311322,237477078415290,12338974400,39634.122869569
2021-02-16,296388,251530988902971,12002466217,40495.790035359
2021-02-17,317666,207769629620225,14162327207,44582.445735458
2021-02-18,316952,220292104931453,14775229392,46616.615108912
2021-02-19,341586,236599280474586,16080575280,47076.212959548
2021-02-20,320475,219546002059808,14782061349,46125.474214837
2021-02-21,271645,178457220040503,11510198626,42372.208676766
2021-02-22,285383,199124140592635,13178857835,46179.547607951
2021-02-23,287884,217349494477557,18330218417,63672.237488016
2021-02-24,358092,212141975262338,18953161494,52928.190224858
2021-02-25,326116,231343017270825,15252733296,46770.88304775
2021-02-26,306416,206910768274880,14887842397,48587.026777322
2021-02-27,320784,167756853466003,10430956316,32517.071661928
2021-02-28,254316,173252844468256,8299643575,32635.160882524
2021-03-01,280485,178427504266431,12183630841,43437.726940835
2021-03-02,338150,188859839065872,13276436336,39261.973491054
2021-03-03,333402,187555560548980,13269783597,39801.151753739
2021-03-04,289631,151862837085402,11295743017,39000.462716353
